name,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,team
Ryan Yates,17.0,17.0,1.0,True,2023-08-18T18:45:00Z,2.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.3,0.0,0.7,0.0,0.00,0.01,0.01,0.27,50.0,-165.0,3843.0,292.0,457.0,Nott'm Forrest
Olu Aina,2.0,1.0,0.0,False,2023-08-12T12:00:00Z,2.0,1.0,1.0,71.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,10.4,0.3,2.0,1.3,1.0,0.02,0.00,0.02,0.38,45.0,0.0,9138.0,0.0,0.0,Nott'm Forrest
Olu Aina,17.0,17.0,0.0,True,2023-08-18T18:45:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,2329.0,14544.0,3926.0,1597.0,Nott'm Forrest
George Shelvey,2.0,1.0,0.0,False,2023-08-12T12:00:00Z,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,3174.0,0.0,0.0,Nott'm Forrest
George Shelvey,17.0,17.0,0.0,True,2023-08-18T18:45:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,13.0,4413.0,307.0,294.0,Nott'm Forrest
Josh Powell,2.0,1.0,0.0,False,2023-08-12T12:00:00Z,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,5787.0,0.0,0.0,Nott'm Forrest
Josh Powell,17.0,17.0,0.0,True,2023-08-18T18:45:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,73.0,8807.0,713.0,640.0,Nott'm Forrest
Auston Trusty,7.0,8.0,0.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,85435.0,0.0,0.0,Sheffield Utd
Auston Trusty,17.0,16.0,0.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,-233.0,97745.0,6469.0,6702.0,Sheffield Utd
Anel Ahmedhodžić,7.0,8.0,1.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,15.4,0.8,6.0,2.2,1.0,0.05,0.00,0.05,2.01,45.0,0.0,37772.0,0.0,0.0,Sheffield Utd
Anel Ahmedhodžić,17.0,16.0,1.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.8,2.0,7.0,2.8,1.0,0.07,0.00,0.07,1.36,45.0,-1431.0,39688.0,1764.0,3195.0,Sheffield Utd
Jordan Amissah,7.0,8.0,0.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,30105.0,0.0,0.0,Sheffield Utd
Jordan Amissah,17.0,16.0,0.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,-923.0,31612.0,891.0,1814.0,Sheffield Utd
George Baldock,7.0,8.0,2.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.2,2.0,2.0,1.0,1.0,0.00,0.02,0.02,2.01,40.0,0.0,1258416.0,0.0,0.0,Sheffield Utd
George Baldock,17.0,16.0,0.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,63580.0,1408388.0,100654.0,37074.0,Sheffield Utd
Chris Basham,7.0,8.0,2.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,79.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.2,1.3,2.0,1.7,1.0,0.00,0.00,0.00,1.80,40.0,0.0,33202.0,0.0,0.0,Sheffield Utd
Chris Basham,17.0,16.0,1.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.8,1.3,4.0,2.1,0.0,0.00,0.00,0.00,0.55,40.0,8770.0,52199.0,12509.0,3739.0,Sheffield Utd
Jayden Bogle,7.0,8.0,0.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,2053.0,0.0,0.0,Sheffield Utd
Jayden Bogle,17.0,16.0,0.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,-366.0,1753.0,102.0,468.0,Sheffield Utd
Rhian Brewster,7.0,8.0,0.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,0.0,7288.0,0.0,0.0,Sheffield Utd
Rhian Brewster,17.0,16.0,0.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,-1655.0,5729.0,158.0,1813.0,Sheffield Utd
Ismaila Coulibaly,7.0,8.0,0.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,3900.0,0.0,0.0,Sheffield Utd
Ismaila Coulibaly,17.0,16.0,0.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,-738.0,3261.0,76.0,814.0,Sheffield Utd
Adam Davies,7.0,8.0,0.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,17210.0,0.0,0.0,Sheffield Utd
Adam Davies,17.0,16.0,0.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,-390.0,18946.0,719.0,1109.0,Sheffield Utd
John Egan,7.0,8.0,2.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.8,0.3,8.0,2.8,1.0,0.04,0.00,0.04,2.01,45.0,0.0,12626.0,0.0,0.0,Sheffield Utd
John Egan,17.0,16.0,1.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.4,4.0,1.7,1.0,0.00,0.00,0.00,1.36,45.0,379.0,15287.0,1391.0,1012.0,Sheffield Utd
John Fleck,7.0,8.0,0.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,0.0,996.0,0.0,0.0,Sheffield Utd
John Fleck,17.0,16.0,0.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,-231.0,798.0,27.0,258.0,Sheffield Utd
Wes Foderingham,7.0,8.0,4.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,22.0,49.8,0.0,0.0,5.0,1.0,0.00,0.00,0.00,2.01,45.0,0.0,21068.0,0.0,0.0,Sheffield Utd
Wes Foderingham,17.0,16.0,1.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,17.6,0.0,0.0,1.8,1.0,0.00,0.00,0.00,1.36,45.0,3764.0,31523.0,5726.0,1962.0,Sheffield Utd
Daniel Jebbison,7.0,8.0,0.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,0.0,2004.0,0.0,0.0,Sheffield Utd
Daniel Jebbison,17.0,16.0,0.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,-393.0,1682.0,39.0,432.0,Sheffield Utd
Max Lowe,7.0,8.0,2.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,79.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.2,10.9,0.0,3.8,1.0,0.00,0.01,0.01,1.80,45.0,0.0,6487.0,0.0,0.0,Sheffield Utd
Max Lowe,17.0,16.0,1.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,0.1,2.0,0.4,1.0,0.00,0.00,0.00,0.82,45.0,-92.0,8109.0,616.0,708.0,Sheffield Utd
Oliver McBurnie,7.0,8.0,0.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,55.0,0.0,4993.0,0.0,0.0,Sheffield Utd
Oliver McBurnie,17.0,16.0,0.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,55.0,-1074.0,4078.0,155.0,1229.0,Sheffield Utd
Iliman Ndiaye,7.0,8.0,0.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,55.0,0.0,3105.0,0.0,0.0,Sheffield Utd
Iliman Ndiaye,17.0,16.0,0.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,55.0,-1240.0,1827.0,0.0,1240.0,Sheffield Utd
Rhys Norrington-Davies,7.0,8.0,0.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,6456.0,0.0,0.0,Sheffield Utd
Rhys Norrington-Davies,17.0,16.0,0.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,-795.0,5768.0,168.0,963.0,Sheffield Utd
Oliver Norwood,7.0,8.0,2.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,29.9,8.0,5.5,1.0,0.04,0.09,0.13,2.01,50.0,0.0,2002.0,0.0,0.0,Sheffield Utd
Oliver Norwood,17.0,16.0,1.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,15.6,11.1,2.0,2.9,1.0,0.00,0.19,0.19,1.36,50.0,520.0,3404.0,925.0,405.0,Sheffield Utd
Ben Osborn,7.0,8.0,2.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,86.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.2,1.6,5.0,1.5,1.0,0.12,0.01,0.13,2.01,50.0,0.0,2319.0,0.0,0.0,Sheffield Utd
Ben Osborn,17.0,16.0,1.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,11.0,7.4,0.0,1.8,1.0,0.00,0.09,0.09,1.36,50.0,-40.0,2940.0,373.0,413.0,Sheffield Utd
William Osula,7.0,8.0,1.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,1.0,4.6,8.0,1.4,1.0,0.24,0.01,0.25,2.01,45.0,0.0,135543.0,0.0,0.0,Sheffield Utd
William Osula,17.0,16.0,2.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,73.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.1,13.0,1.1,1.0,0.05,0.05,0.10,1.25,45.0,5078.0,152039.0,15466.0,10388.0,Sheffield Utd
Jack Robinson,7.0,8.0,2.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,79.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.2,0.6,2.0,2.0,1.0,0.00,0.00,0.00,1.80,45.0,0.0,6562.0,0.0,0.0,Sheffield Utd
Jack Robinson,17.0,16.0,1.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.2,1.5,6.0,2.2,1.0,0.04,0.03,0.07,1.36,45.0,-189.0,8151.0,447.0,636.0,Sheffield Utd
Anis Slimane,7.0,8.0,0.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,4.0,0.3,0.0,0.00,0.00,0.00,0.21,50.0,0.0,5273.0,0.0,0.0,Sheffield Utd
Anis Slimane,17.0,16.0,0.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,-939.0,5028.0,138.0,1077.0,Sheffield Utd
Yasser Larouci,7.0,8.0,1.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.4,0.3,0.0,0.6,0.0,0.00,0.00,0.00,0.21,45.0,0.0,4943.0,0.0,0.0,Sheffield Utd
Yasser Larouci,17.0,16.0,1.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.8,0.6,2.0,1.2,0.0,0.00,0.00,0.00,0.55,45.0,-504.0,5575.0,92.0,596.0,Sheffield Utd
Bénie Traoré,7.0,8.0,2.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,86.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,24.8,2.0,3.0,1.0,0.00,0.08,0.08,2.01,55.0,0.0,5860.0,0.0,0.0,Sheffield Utd
Bénie Traoré,17.0,16.0,2.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,81.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,3.6,1.1,19.0,2.4,1.0,0.27,0.03,0.30,1.25,55.0,643.0,7805.0,1756.0,1113.0,Sheffield Utd
Vini de Souza Costa,7.0,8.0,1.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.6,0.3,0.0,0.5,0.0,0.00,0.00,0.00,0.21,50.0,0.0,317.0,0.0,0.0,Sheffield Utd
Vini de Souza Costa,17.0,16.0,1.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.2,12.0,8.0,3.5,1.0,0.06,0.00,0.06,0.82,50.0,24.0,673.0,111.0,87.0,Sheffield Utd
Femi Seriki,7.0,8.0,0.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,0.0,0.0,0.0,Sheffield Utd
Femi Seriki,17.0,16.0,0.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,708.0,2863.0,833.0,125.0,Sheffield Utd
Louie Marsh,7.0,8.0,0.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,0.0,0.0,0.0,Sheffield Utd
Louie Marsh,17.0,16.0,0.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,985.0,3060.0,1206.0,221.0,Sheffield Utd
Andre Brooks,7.0,8.0,1.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,0.7,2.0,0.3,0.0,0.00,0.01,0.01,0.00,45.0,0.0,0.0,0.0,0.0,Sheffield Utd
Andre Brooks,17.0,16.0,1.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.2,0.3,0.0,0.3,0.0,0.00,0.00,0.00,0.12,45.0,938.0,2455.0,1132.0,194.0,Sheffield Utd
Antwoine Hackford,7.0,8.0,1.0,True,2023-08-12T14:00:00Z,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,0.0,0.0,0.0,Sheffield Utd
Antwoine Hackford,17.0,16.0,1.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.0,0.0,0.0,0.00,0.00,0.00,0.12,45.0,2035.0,5563.0,2574.0,539.0,Sheffield Utd
Gustavo Hamer,17.0,16.0,6.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,90.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,42.8,21.5,13.0,7.7,1.0,0.02,0.12,0.14,1.36,50.0,1419.0,1826.0,1474.0,55.0,Sheffield Utd
Tom Davies,17.0,16.0,0.0,False,2023-08-18T18:45:00Z,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,27.0,93.0,32.0,5.0,Sheffield Utd
Brandon Austin,8.0,4.0,0.0,False,2023-08-13T13:00:00Z,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,18082.0,0.0,0.0,Spurs
Brandon Austin,18.0,14.0,0.0,True,2023-08-19T16:30:00Z,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,-25.0,21782.0,1211.0,1236.0,Spurs
Rodrigo Bentancur,8.0,4.0,0.0,False,2023-08-13T13:00:00Z,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,55.0,0.0,769.0,0.0,0.0,Spurs
Rodrigo Bentancur,18.0,14.0,0.0,True,2023-08-19T16:30:00Z,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,55.0,-180.0,740.0,86.0,266.0,Spurs
Yves Bissouma,8.0,4.0,2.0,False,2023-08-13T13:00:00Z,2.0,2.0,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.4,25.6,8.0,6.3,1.0,0.04,0.11,0.15,2.02,50.0,0.0,17050.0,0.0,0.0,Spurs
Yves Bissouma,18.0,14.0,3.0,True,2023-08-19T16:30:00Z,2.0,0.0,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,2.0,7.0,3.0,1.0,0.07,0.01,0.08,1.99,50.0,1859.0,25475.0,4876.0,3017.0,Spurs
Bryan Gil Salvatierra,8.0,4.0,0.0,False,2023-08-13T13:00:00Z,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,0.0,605.0,0.0,0.0,Spurs
Bryan Gil Salvatierra,18.0,14.0,0.0,True,2023-08-19T16:30:00Z,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,-134.0,509.0,37.0,171.0,Spurs
Ben Davies,8.0,4.0,0.0,False,2023-08-13T13:00:00Z,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,69309.0,0.0,0.0,Spurs
Ben Davies,18.0,14.0,4.0,True,2023-08-19T16:30:00Z,2.0,0.0,2.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.2,3.5,6.0,1.9,0.0,0.43,0.00,0.43,0.35,45.0,-9193.0,64354.0,1048.0,10241.0,Spurs
Eric Dier,8.0,4.0,0.0,False,2023-08-13T13:00:00Z,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,96112.0,0.0,0.0,Spurs
Eric Dier,18.0,14.0,0.0,True,2023-08-19T16:30:00Z,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,-12973.0,91371.0,2473.0,15446.0,Spurs
Emerson Leite de Souza Junior,8.0,4.0,8.0,False,2023-08-13T13:00:00Z,2.0,2.0,1.0,90.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,48.6,12.3,11.0,7.2,1.0,0.05,0.14,0.19,2.02,45.0,0.0,43765.0,0.0,0.0,Spurs
Emerson Leite de Souza Junior,18.0,14.0,1.0,True,2023-08-19T16:30:00Z,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.1,0.0,0.1,0.0,0.00,0.00,0.00,0.26,45.0,69317.0,164903.0,78731.0,9414.0,Spurs
Fraser Forster,8.0,4.0,0.0,False,2023-08-13T13:00:00Z,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,373566.0,0.0,0.0,Spurs
